pygame 2.1.3 (SDL 2.0.22, Python 3.11.2)
Hello from the pygame community. https://www.pygame.org/contribute.html
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f21a0c07010>, score: 0, max_score: 0
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Dead agent: <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890>, score: 0, max_score: 2
Max score for <snake.agents.not_so_bright_bot.NotSoBrightBot object at 0x7f219fb26890> is 2
